mapsName,mapsAddress,mapsSite,mapsPhone,firstMatch
Agence O2 Sannois / Enghien les Bains - Services à domicile,"65 Bd Charles de Gaulle, 95110 Sannois",o2.fr,02 14 00 68 90,True
Azaé Paris 14,"50 Rue des Moines, 75017 Paris",azae.com,01 58 59 37 30,True
B.J.F.,"59 Rue du Tir, 77500 Chelles",bjf.fr,01 64 26 24 88,True
Logista France,"Le Bristol, 27 Av. des Murs-du-Parc, 94300 Vincennes",logistafrance.fr,01 49 57 60 00,True
LogiVitae,"28 Rue de Wattignies, 75012 Paris",logivitae.fr,01 43 45 05 06,True
VIATYS,"163 Av. Achille Peretti, 92200 Neuilly-sur-Seine",viatys.com,01 46 40 36 00,True
Rudis Sécurité Privée,"82 Av. de la Résistance, 93340 Le Raincy",rudissecuriteprivee.fr,01 43 81 98 46,False
E.C.D Entreprise de Construction Duarte,"8 Rue des Rougeriots, 77600 Chanteloup-en-Brie",sas-ecd.com,01 64 77 51 68,True
Orsay Rugby Club,"2 Rue Mademoiselle, 91400 Orsay",orsay-rugby.org,06 71 19 35 17,True
Les Enfants du Canal,"accueil et administration, 10 Rue Didot, 75014 Paris",lesenfantsducanal.fr,01 43 21 72 42,True
France Plastiques Recyclage,"Zone Portuaire, 465 Rte des Prés de la Mer, 78520 Limay",NA,01 30 94 93 00,True
Fayat Power,"45 Rue des Hautes Pâtures, 92000 Nanterre",fayatpower.fayat.com,NA,True
Association Plus Belle la Vie,"4 Pl. des Libertés, 94380 Bonneuil-sur-Marne",NA,01 48 89 39 71,True
EHPAD Résidence Les Tourterelles,"2-4 All. des tourterelles, 77450 Esbly",residencelestourterelles.com,01 64 17 37 00,True
EcoVadis,"43 Av. de la Grande Armée, 75116 Paris",ecovadis.com,NA,True
Quanteam (Groupe Rainbow Partners),"8 Rue Euler, 75008 Paris",quanteam.fr,01 56 68 77 80,True
idealCO,"93 Av. de Fontainebleau, 94270 Le Kremlin-Bicêtre",idealco.fr,01 45 15 09 09,True
AXA Investment Managers Paris,"Tour Majunga La Défense, 6 Pl. de la Pyramide, 92800 Puteaux",axa-im.fr,01 44 45 70 00,False
3C Aménagement,"30 All. Léon Jouhaux, 77183 Croissy-Beaubourg",3camenagement.fr,01 77 45 61 22,True
"Sponsorisé
Agence O2 Antony - Services à domicile","4 Av. Gabriel Péri, 92160 Antony",o2.fr,02 14 00 68 90,False
NA,NA,NA,NA,NA
Peugeot Saint-Germain-en-Laye - Groupe Vauban,"130 BIS AVENUE DU MARÉCHAL FOCH, Pl. Vauban, 78100 Saint-Germain-en-Laye",peugeot-saintgermain.fr,01 30 87 15 15,True
E.Leclerc VARENNES SUR SEINE,"Espace Commercial du Bréau, Rue du Bréau, 77130 Varennes-sur-Seine",e.leclerc,0 800 89 63 07,False
IVS France,"3 Georges Méliès, 95240 Cormeilles-en-Parisis",ivsfrance.com,01 34 11 80 80,True
EGRPB,"7 Rue Clément Ader, 91700 Fleury-Mérogis",egrpb.com,01 69 46 35 36,True
Burger King,"Zac Du Moulin, 4 Rue de la Frm Neuve, 91170 Viry-Châtillon",burgerking.fr,01 69 38 56 22,True
Challenge Intercontinental Express,"19 Rue de la Frm Saint-Ladre, 95470 Saint-Witz",c-i-e.fr,01 34 29 04 59,True
Cleverconnect,"14 Rue Gaillon, 75002 Paris",cleverconnect.com,01 56 92 31 00,True
Theodo,"48 Bd des Batignolles, 75017 Paris",theodo.fr,09 54 21 53 30,True
E.Leclerc MAREUIL LES MEAUX,"30 Mail de la Grande Haie, 77100 Mareuil-lès-Meaux",e.leclerc,01 60 32 27 35,False
Estée Lauder,"61 Rue de Villiers, 92200 Neuilly-sur-Seine",NA,NA,True
Peter Kleen Sarl,"32 Av. Marcel Paul, 93290 Tremblay-en-France",NA,01 42 09 22 22,True
DRIVE 4 YOU,"291 Av. Roger Guichard, 95610 Éragny",drive4you.fr,09 83 82 96 03,True
EY France,"Tour First, La défense FR, 1 Pl. des Saisons, 92400 Courbevoie",ey.com,01 46 93 60 00,False
EHPAD Résidence de l'Empereur,"74 Rue du Colonel de Rochebrune, 92380 Garches",residencedelempereur.com,01 47 10 14 60,True
F. INICIATIVAS,"14 Terr. Bellini, 92800 Puteaux",fr.fi-group.com,01 80 18 88 00,True
GPA Transport (GPA Distribution Paris),"32 Av. Charles de Gaulle, 93240 Stains",NA,01 55 93 26 70,True
Institut Imagine,"24 Bd du Montparnasse, 75015 Paris",institutimagine.org,01 42 75 42 00,True
AVISIA,"48 Av. Victor Hugo, 75116 Paris",avisia.fr,01 44 17 14 00,True
"Sponsorisé
Free - Boutique Paris Saint-Lazare","101 Rue Saint-Lazare, 75009 Paris",free.fr,NA,False
Qlik France,"Tour Initiale, 1 Terr. Bellini PB31, 92800 Puteaux",qlik.com,01 55 62 06 90,True
SBG Systems,"1 Av. Eiffel, 78420 Carrières-sur-Seine",sbg-systems.com,01 80 88 45 00,True
NA,NA,NA,NA,NA
Extia,"1 Av. de la Cristallerie Bâtiment A 6ème étage, 92310 Sèvres",extia-group.com,01 46 99 91 91,True
Article 1,"29 Bd Bourdon, 75004 Paris",NA,NA,True
CASAR / Inter Centre d'Affaires,"35 Rue des Chantiers, 78000 Versailles",inter-ca.com,01 30 84 87 87,False
ÉCONOMIE D’ÉNERGIE S.A.S,"67 Bd Bessières 67, 75017 Paris",NA,NA,False
Ehpad Korian Le Val d'Essonne,"1 All. du Val d'Essonne, 78310 Maurepas",korian.fr,01 30 69 20 00,True
Ehpad Les Sansonnets,"4 Rue de L Hôtel Dieu, 95750 Chars",mapad.fr,01 34 32 80 00,True
NA,NA,NA,NA,NA
LGM Ingénierie Vélizy,"13 Av. Morane Saulnier Bâtiment ADER, 78140 Vélizy-Villacoublay",lgm-ing.fr,01 30 67 08 00,False
Ehpad Korian Les Terrasses du XXème,"5 Rue de l'Indre, 75020 Paris",korian.fr,01 44 62 36 00,True
Allegis Global Solutions,"6 Rue Daru, 75008 Paris",NA,01 56 33 56 00,True
Teradata France,"Immeuble Antony Parc, 6 Pl. du Général de Gaulle, 92160 Antony",teradata.com,01 81 89 15 00,False
NA,NA,NA,NA,NA
Converteo,"117 Quai de Valmy, 75010 Paris",converteo.com,01 84 16 06 60,True
Apsys,"28-32 Av. Victor Hugo, 75116 Paris",apsysgroup.com,01 44 05 77 77,True
R.P.A.M. de l'Arlequin - Relais Parents Assistants Maternels,"30 All. de l'Arlequin, 92000 Nanterre",nanterre.fr,01 49 67 80 50,False
Avery Berkel France,"10 Av. de l'Entreprise, 95800 Cergy",NA,0 825 87 08 00,True
Marriott Champs-Élysées,"70 Av. des Champs-Élysées, 75008 Paris",marriott.com,01 53 93 55 00,True
"The Hoxton, Paris","30-32 Rue du Sentier, 75002 Paris",thehoxton.com,01 85 65 75 00,True
Adone Conseil,"18 Rue de Tilsitt, 75017 Paris",adoneconseil.fr,01 82 83 76 50,True
PeopleDoc France,"53 Rue d'Hauteville, 75010 Paris",people-doc.fr,01 83 62 46 77,True
NA,NA,NA,NA,NA
Agidom Services à la personne,"151 Rue de Verdun, 92150 Suresnes",agidom.fr,01 42 04 23 90,True
Levallois Distribution,"38 Rue d'Alsace, 92300 Levallois-Perret",levallois-distribution.fr,01 41 27 91 60,True
Kto,"13 Rue du 19 Mars 1962, 92240 Malakoff",ktotv.com,01 73 02 22 22,True
Cercle des Voyages - Agence de Voyages Paris,"31 Av. de l'Opéra, 75002 Paris",cercledesvoyages.com,01 40 15 15 11,False
Soeur,"6 Rue de l'Amiral de Coligny, 75001 Paris",soeur.fr,NA,True
Intermarché SUPER Coubron,"1 Rue de la Dhuys, 93470 Coubron",intermarche.com,01 45 09 30 60,True
MAGIC BEAUTY,"Hotel Magic Circus, 20 Av. de la Fosse des Pressoirs, 77700 Magny-le-Hongre",NA,01 64 63 37 56,False
E.Leclerc ETAMPES,"50 Rue des Lys, 91150 Étampes",e.leclerc,01 60 81 16 91,False
Les P'tites Mains,"140 Rue Lavoisier, 77240 Cesson",NA,01 64 64 00 12,False
PM2S - Partenaire Maintenance Services & Solutions,"17 Av. René Duguay Trouin, 78960 Voisins-le-Bretonneux",pm2sgroup.com,01 30 68 67 92,True
SoftAtHome,"Immeuble West Plaza, 9 Rue du Débarcadère, 92700 Colombes",softathome.com,01 57 66 88 88,True
Burger King,"359 Av. de la Division Leclerc, 92290 Châtenay-Malabry",burgerking.fr,01 40 83 05 15,True
LEMONWAY,"8 Rue du Sentier, 75002 Paris",lemonway.com,01 76 44 04 60,True
E.Leclerc PERSAN,"8 Rue du 8 Mai 1945, 95340 Persan",e.leclerc,01 30 34 46 90,False
The Kooples Siège Social,"11 Rue de Prony, 75017 Paris",NA,01 44 77 99 77,True
Federation Studios,"10-22 Rue Royale, 75008 Paris",federationstudios.com,01 84 25 02 70,False
GEB,"282 Avenue du Bois de la Pie ZI Paris Nord 2, 93290 Tremblay-en-France",geb.fr,01 48 17 99 99,True
Transports Adaptés Franciliens,"25 Rte de Pontoise, 95100 Argenteuil",transportsadaptesfranciliens.com,01 39 12 11 10,True
S.g.e.c.f,"5 Imp. Orleanaise, 93600 Aulnay-sous-Bois",NA,01 48 69 41 65,True
emovis,"86 Rue Henri Farman Immeuble Eqwater, 92130 Issy-les-Moulineaux",emovis.com,01 81 89 21 00,True
Low And Co,"111 Rue Marceau, 93100 Montreuil",NA,NA,True
Maisons de Famille Les Vallées,"51 Rue de Varsovie, 92700 Colombes",maisonsdefamille.com,01 41 32 89 00,True
AXA Investment Managers Paris,"Tour Majunga La Défense, 6 Pl. de la Pyramide, 92800 Puteaux",axa-im.fr,01 44 45 70 00,False
STEF Paris Vitry,"47 Rue Charles Heller, 94400 Vitry-sur-Seine",NA,01 47 18 30 00,True
STEF MONTSOULT,"Route de, Rue du Pont de Baillet, 95560 Montsoult",NA,01 34 08 31 80,True
STEF Paris Vitry,"47 Rue Charles Heller, 94400 Vitry-sur-Seine",NA,01 47 18 30 00,True
STEF Bondoufle,"3 Rue Désir Prévost Z.A.C. de la Marinière, 91070 Bondoufle",NA,01 40 74 28 28,True
NA,NA,NA,NA,NA
GENERATION UP,"101 Rue de Paris, 92100 Boulogne-Billancourt",NA,01 85 74 80 00,True
Webedia Group,"2 Rue Paul Vaillant Couturier, 92300 Levallois-Perret",fr.webedia-group.com,01 84 20 09 84,True
JEMS,"8 Rue de l'Hôtel de ville, 92200 Neuilly-sur-Seine",jems-group.com,NA,False
"APEF Meaux - Aide à domicile, Ménage et Garde d'enfants","23/25 Rue du Commandant Berge, 77100 Meaux",apef.fr,01 60 41 03 05,False
Studialis,"41 Rue Saint-Sébastien, 75011 Paris",studialisedu.net,01 55 28 88 84,True
E.Leclerc LE BLANC MESNIL,"192 Av. Charles Floquet, 93150 Le Blanc-Mesnil",e.leclerc,01 49 39 57 30,True
Tout à Dom Services Brétigny-sur-Orge,"2Bis Rue de Flandre, 91220 Brétigny-sur-Orge",toutadomservices.com,01 60 85 88 94,True
Restaurant DIEP,"55 Rue Pierre Charron, 75008 Paris",diep.fr,01 45 63 52 76,True
Davidson consulting,"40 Rue Fanfan la Tulipe, 92100 Boulogne-Billancourt",davidson.fr,01 41 90 68 38,True
TNP,"31 Rue du Pont, 92200 Neuilly-sur-Seine",tnpconsultants.com,01 47 22 43 34,True
NA,NA,NA,NA,NA
ORANO - Le Prisme,"125 Av. de Paris, 92320 Châtillon",orano.group,01 34 96 00 00,True
Teksial,"54 Av. Jean Jaurès, 92700 Colombes",teksial.com,NA,True
Pièces et Accessoires Peugeot Paris Nord,"2 Rue Gay Lussac, 95500 Gonesse",concessions.peugeot.fr,01 30 11 27 20,True
France Médias Monde,"80 Rue Camille Desmoulins, 92130 Issy-les-Moulineaux",francemediasmonde.com,01 84 22 84 84,True
MASTERIS,"4 Rue André Campra, 93212 Saint-Denis",masteris.com,NA,True
Saint Honoré Partenaires,"140 Rue du Faubourg Saint-Honoré, 75008 Paris",NA,01 56 69 39 93,False
NA,NA,NA,NA,NA
AFPA,"3 Rue Franklin, 93100 Montreuil",afpa.fr,09 72 72 39 36,True
Xpollens,"110 Av. de France, 75013 Paris",xpollens.com,01 86 65 14 64,True
Dalkia,"TOUR EUROPE, 33 Pl. des Corolles, 92400 Courbevoie",dalkia.fr,01 71 00 71 00,True
Viveris Technologies,"54 - 56 Rue d'Arcueil, 94150 Rungis",viveris.fr,01 41 73 08 20,True
MARCO VASCO - Agence de voyages,"101 Rue de l'Abbé Groult, 75015 Paris",marcovasco.fr,01 70 82 20 69,True
Institut du Cerveau - Paris Brain Institute - APHP - INSERM - CNRS - Sorbonne Université,"Hôpital Pitié, 47 Bd de l'Hôpital, 75013 Paris",institutducerveau-icm.org,01 57 27 40 00,True
Milliman,"14 Av. de la Grande Armée, 75017 Paris",NA,01 42 99 15 60,True
Fayolle et Fils,"30 Rue de l'Egalité, 95230 Soisy-sous-Montmorency",fayolle.eu,01 34 28 40 40,False
EHPAD Résidence Simon Vouet,"3 bis Av. Simon Vouet, 78560 Le Port-Marly",residencesimonvouet.com,01 30 08 66 00,True
Aperam,"6 Rue André Campra, 93210 Saint-Denis",aperam.com,01 71 92 06 52,True
Amaury Media,"40 Quai du Point du Jour, 92100 Boulogne-Billancourt",amaurymedia.fr,01 41 33 14 00,True
Siam Sécurité Privée,"128 bis Bd de Créteil, 94100 Saint-Maur-des-Fossés",siamsecuriteprivee.fr,01 41 81 10 73,True
L'Imprimerie - Riccobono Group,"79 Rte de Roissy, 93290 Tremblay-en-France",riccobono.net,01 49 63 66 20,True
Amiantech,"6 Rue Lebon, 77220 Presles-en-Brie",amiantech.com,01 64 00 10 65,True
Schiller France,"6 Rue Raoul Follereau, 77600 Bussy-Saint-Georges",NA,0 820 20 22 25,True
Farevacare,"1 Rue des Sources, 77176 Savigny-le-Temple",fareva.com,NA,True
Luxury Of Retail,"20 Rue Thérèse, 75001 Paris",talents.luxuryofretail.com,NA,True
Trans People,"54 Rue du Maréchal Joffre, 92700 Colombes",trans-people.business.site,01 80 46 00 85,True
Sekoia.io,"18-20 Pl. de la Madeleine, 75008 Paris",sekoia.io,0 805 69 02 34,True
Ailancy,"32 Rue de Ponthieu, 75008 Paris",ailancy.com,01 80 18 11 60,True
Sinteo Paris,"29 Rue Saint-Lazare, 75009 Paris",sinteo.fr,01 45 04 67 50,True
Atlantys Sécurité Privée,"11 Av. du Vert Galant, 95310 Saint-Ouen-l'Aumône",atlantyssecurite.com,01 34 32 73 73,True
NA,NA,NA,NA,NA
Deltacom,"37 Rue Pierre Brasseur, 77100 Meaux",NA,NA,True
Konbini,"48 Av. Claude Vellefaux, 75010 Paris",konbini.com,01 42 46 96 92,True
Mayoly Spindler,"6 Av. de l'Europe, 78400 Chatou",mayoly-spindler.fr,01 34 80 55 55,False
Age Inter Services - Saint-Mandé,"22 Rue du Commandant René Mouchotte, 94160 Saint-Mandé",age-inter-services.org,01 43 28 80 00,True
Skalis - 100% Humain 100% Digital 100% Européen,"28 Rue de Londres, 75009 Paris",skalis.eu,0 820 69 02 46,True
NA,NA,NA,NA,NA
Prestations Services Parisiennes,"90 Bd Anatole France, 93200 Saint-Denis",NA,01 49 17 03 34,True
Adexcel,"119 Rue des Chardonnerets, 93290 Tremblay-en-France",adexcel-group.com,01 55 85 83 20,True
DAVEO Paris - Conseil en management et technologies,"19 Rue du 4 septembre, 75002 Paris",daveo.fr,01 42 66 62 80,True
Sedifrais,"6 Rue Nungesser et Coli, 95500 Gonesse",NA,01 34 53 15 20,True
CASALONGA,"31 Rue de Fleurus, 75006 Paris",casalonga.com,01 45 61 94 64,True
Laboratoire Eurofins CEF Boulard,"37 Rue Boulard, 75014 Paris",eurofins-biologie-medicale.com,01 44 12 59 30,True
Red Bull,"29 Rue Cardinet, 75017 Paris",redbull.fr,01 40 13 57 00,True
ACS Solutions,"Immeuble le Carillon, 6 Esp. Charles de Gaulle, 92000 Nanterre",NA,01 46 96 60 00,True
Grand Marché Marnière,"8 Rue Paul Langevin, 78370 Plaisir",lamarniere-plaisir.fr,01 30 57 63 90,True
Smallable siège social,"42 Rue du Faubourg Saint-Antoine, 75012 Paris",smallable.com,01 73 43 18 21,True
Falguiere Conseil,"7 Bd Haussmann, 75009 Paris",meilleursagents.com,01 43 20 58 62,True
VINCI Energies Systèmes d'Information,"8 Av. du Stade de France, 93200 Saint-Denis",jobteaser.com,01 82 30 31 06,True
Printemps SAS - Siège,"102 Rue de Provence, 75009 Paris",groupe-printemps.com,01 42 82 61 02,True
Centre IPC Paris,"6 Rue La Perouse, 75116 Paris",ipc.asso.fr,01 53 67 35 35,True
"Unéo, mutuelle militaire | Siège social","48 Rue Barbès, 92120 Montrouge",NA,09 70 80 97 09,True
Vasse Transfert,"29 Rue Casimir Périer, 95870 Bezons",vassetransfert.fr,02 32 39 54 51,True
Handea - Entreprise adapatée,"69 Rue Royale, 78000 Versailles",lcmhgroupe.fr,01 30 57 34 05,True
Playin Paris BNF,"131 Av. de France, 75013 Paris",play-in.com,09 71 24 98 87,True
Easyservice,"1 All. de Derrière les Murs, 95400 Villiers-le-Bel",NA,01 39 92 57 30,True
Nouvel Horizon Services Paris Ouest,"11 Rue Chanez, 75016 Paris",NA,01 53 84 20 27,False
"Sponsorisé
Agence immobilière Guy Hoquet CHATENAY MALABRY","9 Av. de la Division Leclerc, 92290 Châtenay-Malabry",guy-hoquet.com,01 77 44 10 10,False
Atream,"153 Rue du Faubourg Saint-Honoré, 75008 Paris",atream.com,01 43 59 75 75,True
Autodistribution Logistéo,"Parc d'activités de l'A5 2102 rue Denis Papin Bâtiment A 77550, Réau",NA,01 69 79 89 89,True
TRAG Sécurité,"18 Bd de la Paix bâtiment 10, 95800 Cergy",trag-securite.com,01 75 81 58 75,False
GANT Capucines,"41 Bd des Capucines, 75002 Paris",fr.gant.com,06 07 15 99 59,True
Medias Et Regies Europe,"1 Rdpt Victor Hugo, 92130 Issy-les-Moulineaux",NA,01 46 90 50 00,False
Eulidia,"20 Rue Thérèse, 75001 Paris",eulidia.com,01 53 21 86 30,True
SOGEA IDF,"9 All. de la Briarde, 77184 Émerainville",sogea-idf.fr,01 60 37 76 00,True
CONFORT A DOMICILE,"147 Av. Olivier d'Ormesson, 94490 Ormesson-sur-Marne",confortadomicile.com,01 77 79 50 20,True
Hôtel Banke,"20 Rue La Fayette, 75009 Paris",hotelbanke.com,01 55 33 22 22,True
EHPAD Les Jardins d'Iroise Paris 13,"19 bis Rue de Domrémy, 75013 Paris",lesjardinsiroise.fr,01 44 06 08 00,True
Adagio,"11 Rue de Cambrai, 75019 Paris",adagio-city.com,01 58 21 60 92,True
Mindray Medical France Sarl,"1 All. des Cerisiers, 94000 Créteil",mindray.com,01 45 13 91 50,True
Primonial Partenaires,"8 Rue du Général Foy, 75008 Paris",primonialpartenaires.fr,01 44 21 70 00,True
VIABUS,"31 -33 Av. de Meaux, 77470 Poincy",viabus.fr,01 60 32 40 40,True
Quelle Energie (Effy),"33 Av. du Maine, 75015 Paris",quelleenergie.fr,0 805 69 14 14,True
NA,NA,NA,NA,NA
Animalliance,"14 Rue Alphonse Daudet, 75014 Paris",animalliance.eu,01 45 40 07 96,True
NXP Semiconductors,"Parc Les Algorithmes - Immeuble Thales, 91190 Saint-Aubin",nxp.com,01 69 10 48 09,True
WB Ambassador,"16 Bd Haussmann, 75009 Paris",NA,01 44 83 40 40,True
Harington,"105 Rue Jules Guesde, 92300 Levallois-Perret",harington.fr,01 47 37 29 29,True
CERC,"7 Rue du Théatre, 91300 Massy",cerc-europe.org,01 76 73 92 10,True
Ofee,"16 Bd Garibaldi, 92130 Issy-les-Moulineaux",coupdepouce-confortenergie.fr,01 55 39 11 00,True
Fédération Emmaüs France,"47 Av. de la Résistance, 93100 Montreuil",emmaus-france.org,01 41 58 25 00,True
KEONYS,"24 Quai Gallieni, 92150 Suresnes",keonys.com,01 81 93 81 93,True
Withings,"2 Rue Maurice Hartmann, 92130 Issy-les-Moulineaux",withings.com,NA,True
ChartierDalix,"27 Rue Popincourt, 75011 Paris",chartier-dalix.com,01 43 57 79 14,True
Seven2,"1 Rue Paul Cézanne, 75008 Paris",seven2.eu,01 53 65 01 00,True
Leyton,"16 Bd Garibaldi, 92130 Issy-les-Moulineaux",leyton.com,01 55 39 11 00,True
Kindred France,"52 Av. Emile Zola, 92100 Boulogne-Billancourt",kindredgroup.com,NA,True
ATF Gaia,"77550, 564 Rue de la Motte, 77550 Moissy-Cramayel",atf-gaia.fr,01 64 13 66 99,False
Carmat SA,"36 Av. de l'Europe, 78140 Vélizy-Villacoublay",carmatsa.com,01 39 45 64 50,True
Ai-LADOMIFA,"31 Rue Gaston Lauriau, 93100 Montreuil",insereco93.com,01 43 62 84 24,True
L'Union Belge,"49 Rue de Colombes, 92400 Courbevoie",mapad.fr,01 43 33 02 16,True
My Little Box,"13 Blvd Marguerite de Rochechouart, 75009 Paris",mylittlebox.fr,NA,True
EHPAD Résidence Les Gobelins,"35 Rue le Brun, 75013 Paris",intemporellesparis.com,01 44 08 38 00,True
Prosecur,"10 Av. de l'Entreprise, 95800 Cergy",prosecur.fr,01 34 24 89 13,True
Glory Global Solutions,"15 Rue des Vieilles Vignes, 77183 Croissy-Beaubourg",glory-global.com,0 820 82 11 60,True
GSA LOGISTICS,"ZAC de la Pépinière, 4 Av. de la Pépinière, 95470 Saint-Witz",gsa-logistics.com,01 34 31 92 92,True
Stef Seafood Tradimar Rungis,"2 Quai de Boulogne, 94150 Rungis",NA,NA,False
STEF Logistique NEMOURS,"4 Rue des Palis, 77140 Nemours",NA,01 60 51 50 00,True
NA,NA,NA,NA,NA
ECOBANK INTERNATIONAL,"Les collines de l'arche, batiment concorde, 76 Rue de la Demi Lune, 92800 Puteaux",ecobank.com,01 70 92 25 00,True
UTC Aerospace Systems,"4 Rue Henri Poincaré, 92160 Antony",NA,01 46 66 08 08,True
Paris Offset Print - Riccobono Group,"30 Rue Raspail, 93120 La Courneuve",riccobono.net,01 49 92 94 80,True
NA,NA,NA,NA,NA
CoCo,"Opéra Garnier, 1 Pl. Jacques Rouché, 75009 Paris",restaurant-coco.com,01 42 68 86 80,True
Hubs & Connexions - filiale de la SNCF,"16 Av. d'Ivry, 75013 Paris",garesetconnexions.sncf,NA,True
EURO PROTEC,"7 Rue Decrès, 75014 Paris",europrotec.net,01 40 52 14 05,True
NA,NA,NA,NA,NA
Inventiv IT,"44 Av. Georges Pompidou, 92300 Levallois-Perret",inventiv-it.fr,01 89 71 30 16,True
FEKRA,"5 Pl. de la Pyramide, 92800 Paris",fekra-group.com,NA,True
Ehpad Villa Borghèse,"8 Rue Paul Napoléon Roinard, 92400 Courbevoie",ehpad-villa-borghese.fr,01 75 61 88 10,True
Domicile Clean - Service de ménage et aide à domicile sur Trappes,"1 Rue Blaise Pascal, 78190 Trappes",trappes.domicile-clean.fr,01 30 50 95 64,True
Partelya Consulting,"79 Rue des Frères Lumière, 93330 Neuilly-sur-Marne",partelya.com,01 79 51 04 61,True
ADWAY CONSEIL,"163 Av. Achille Peretti, 92200 Neuilly-sur-Seine",adway-conseil.com,01 46 40 20 20,True
CCH Tagetik France,"Tour Franklin, 92800 Puteaux",wolterskluwer.com,NA,False
Smartbox Group,"70 Rue de Villiers, 92300 Levallois-Perret",smartbox.com,NA,True
Gexpertise Siège Social,"6 Rue de Wolfenbuttel, 92310 Sèvres",gexpertise.fr,01 46 26 14 23,True
EPEX Spot,"5 Bd Montmartre, 75002 Paris",epexspot.com,01 73 03 96 00,True
NA,NA,NA,NA,NA
Saint Gobain Abrasifs,"Rue de l'Ambassadeur, 78700 Conflans-Sainte-Honorine",saint-gobain-abrasives.com,01 34 90 40 00,False
La Plateforme du Bâtiment - PARIS 15 BD DE GRENELLE,"74 Bd de Grenelle, 75015 Paris",laplateforme.com,06 44 60 16 68,False
Belambra,"63 Av. du Général Leclerc, 92340 Bourg-la-Reine",belambra.fr,01 77 70 90 00,True
JobTeaser,"19 Rue Blanche, 75009 Paris",corporate.jobteaser.com,01 85 09 17 90,True
Groupe Pierre et Vacances - Center Parcs,"11 Rue de Cambrai, 75947 Paris",groupepvcp.com,01 58 21 58 21,False
Groupe Pierre et Vacances - Center Parcs,"11 Rue de Cambrai, 75947 Paris",groupepvcp.com,01 58 21 58 21,True
Vigi-Securite,"42 All. Gambetta, 93340 Le Raincy",vigi-securite.fr,01 43 09 01 11,True
Maison Francis Kurkdjian,"41 Rue Étienne Marcel, 75001 Paris",franciskurkdjian.com,01 42 77 40 33,True
MédecinDirect,"15 Rue Clavel, 75019 Paris",medecindirect.fr,NA,True
Le Centquatre,"104 Rue d'Aubervilliers, 75019 Paris",104.fr,01 53 35 50 01,False
Magellan Consulting,"48 Rue de la Victoire, 75009 Paris",magellan-consulting.eu,01 42 66 06 06,True
Boucherie-Charcuterie Terroirs d'Avenir,"6 Rue du Nil, 75002 Paris",terroirs-avenir.fr,01 84 79 88 08,True
Setec ferroviaire,"42-52 Quai de la Rapée, 75012 Paris",setec.com,NA,True
The Oz,"1 Bd Victor, 75015 Paris",the-oz.com,NA,True
NA,NA,NA,NA,NA
Institut Paul Ricoeur - École,"85 Rue de Paris, 95380 Louvres",institut-paul-ricoeur.fr,01 30 35 39 85,True
GEODIS | Headquarters,"26 Quai Charles Pasqua, 92300 Levallois-Perret",geodis.com,01 56 76 26 00,True
Armada,"4 Rue Marcel Monge, 92150 Suresnes",agencearmada.com,01 71 12 61 50,True
Maisons de Famille Villa Concorde,"21 bis Rue de la Concorde, 92600 Asnières-sur-Seine",maisonsdefamille.com,01 41 32 88 00,False
WeArePortage by Concretio,"24 Rue Feydeau, 75002 Paris",weareportage.fr,01 53 43 08 37,True
Quinten,"8 Rue Vernier, 75017 Paris",quinten.ai,01 45 74 33 05,True
Les Jardins Sémiramis,"65 Bd de Verdun, 95220 Herblay-sur-Seine",residences-ehpad.com,01 34 18 65 65,False
SL SECURITE PRIVEE,"34 Rue Danes de Montardat, 78100 Saint-Germain-en-Laye",slsecurite.com,01 88 33 10 33,True
Talan,"14 Rue Pergolèse, 75116 Paris",talan.com,01 42 97 96 96,False
Alliance Automotive - Sainte Geneviève des Bois,"8 Rue de la Fossé aux Leux, 91700 Sainte-Geneviève-des-Bois",allianceautomotive.fr,01 60 16 51 53,True
Exela Technologies Services,"1 Rue de la Mare Blanche, 77186 Noisiel",NA,NA,True
Jaguar Land Rover France,"JLR France, Tour Défense Plaza, 23 Rue Delarivière Lefoullon, 92800 Puteaux",landrover.fr,01 70 65 30 09,False
ALTAREA,"87 Rue de Richelieu, 75002 Paris",altarea.com,01 56 26 24 00,True
Blue Soft Group,"14 Pl. de la Coupole, 94220 Charenton-le-Pont",bluesoft-group.com,01 53 48 59 10,True
NA,NA,NA,NA,NA
Ass D Entraide Francilienne 93 94,"8 Rue Honoré de Balzac, 93100 Montreuil",NA,01 48 51 19 10,False
Chronofresh,"3 Bd Romain Rolland, 75014 Paris",chronofresh.fr,NA,True
Super U et Drive,"54 Rue Pottier, 78150 Le Chesnay-Rocquencourt",coursesu.com,01 39 54 87 60,True
Domidom,"4 Pl. Max Ernst, 95600 Eaubonne",NA,01 39 59 32 65,True
Européen sécurité privée esp,"3 Rue des Lyanes, 75020 Paris",NA,06 58 03 32 58,False
NA,NA,NA,NA,NA
Sika Automotive France Sas,"15 Rue de l'Équerre, 95310 Saint-Ouen-l'Aumône",fra.sika.com,01 34 40 34 60,True
Essity France,"19 Rue Emmy Noether, 93400 Saint-Ouen-sur-Seine",essity.com,01 85 07 90 00,False
Iberdrola France,"5 Pl. de la Pyramide, 92800 Puteaux",iberdrola.fr,0 805 98 12 05,True
Recygo,"57 Rue Yves Kermen, 92100 Boulogne-Billancourt",recygo.fr,01 73 28 40 30,True
